356 CC1=CCCC(C1C=C(C)C(=O)C)(C)C 127-51-5 1.0 fail
357 CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(=O)C)N(C)C 13461-01-3 1.0 fail
358 C(CC(C(=O)O)O)CN=C(N)N 157-07-3 1.0 fail
359 C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CCC(C(=O)O)N 66471-20-3 1.0 fail
360 CC(C)C(C)C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C 474-67-9 1.0 fail
361 CCNC(=O)N(CCCN(C)C)C(=O)C1CC2C(CC3=CNC4=CC=CC2=C34)N(C1)CC=C 81409-90-7 1.0 103.0
362 CCOC(=O)N1C=CN(C1=S)C 22232-54-8 1.0 123.5
363 C1=CC2=C(C(=C1)O)C(=O)C3=C(C2OC4C(C(C(C(O4)CO)O)O)O)C=C(C=C3O)CO 8024-48-4 1.0 fail
364 CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O 50370-12-2 1.0 197.0
365 CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)OS(=O)(=O)O)O)C 60320-05-0 1.0 fail
366 CCCCS(=N)(=O)CCC(C(=O)O)N 5072-26-4 1.0 fail
367 C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O 528-50-7 1.0 fail
368 CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C 58-95-7 2.0 fail
369 CC1=CC(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)O 16698-35-4 1.0 fail
370 CC(C)(CO)C(C(=O)NCCC(=O)O)O 79-83-4 2.0 fail
371 C(C(C=O)O)OP(=O)(O)O 591-57-1 1.0 fail
372 C(C1C(C(C(C(O1)O)O)O)O)O 530-26-7 1.0 fail
373 C(C(C(C(C(COP(=O)(O)O)O)O)O)O)O 15806-48-1 1.0 fail
374 C(C(C(C(C(CO)O)O)O)O)O 25878-23-3 1.0 fail
375 CCCCCCCCCCCCCC=CC(C(COP(=O)(O)O)N)O 26993-30-6 1.0 fail
376 C(C(Cl)(Cl)Cl)(NC(=O)NC(C(Cl)(Cl)Cl)O)O 116-52-9 1.0 196.0
377 CCC(C(=O)O)O 600-15-7 1.0 fail
378 C1=CC=C(C=C1)CC(C(=O)O)O 828-01-3 1.0 98.0
379 C(C(C(=O)O)N)P(=O)(O)O 5652-28-8 1.0 fail
380 C1=CC=C(C(=C1)CC(C(=O)O)N)O 2370-61-8 1.0 262.0
381 C(CSSCCC(C(=O)O)N)C(C(=O)O)N 870-93-9 1.0 fail
382 CCC=CCC=CCC=CCCCCCCCCCCCC(=O)O 28845-86-5 1.0 fail
383 CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F 128196-01-0 1.0 fail
384 CCN1C(=O)C(NC1=O)C2=CC=CC=C2 86-35-1 1.0 94.0
385 CCOCCOCCOCCOCCO 5650-20-4 2.0 fail
386 C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N 25451-15-4 1.0 152.0
387 CC(C)C(C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13 68858-20-8 1.0 fail
388 CCC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(C#C)O 16320-04-0 1.0 fail
389 C1=CC=C(C=C1)CC(C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O)N 24587-41-5 1.0 fail
390 CC(C)C(C(=O)NC(C)C(=O)O)N 27493-61-4 1.0 fail
391 CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)COC)C(=O)O)C 114311-32-9 1.0 fail
392 COC1=CC(=CC(=C1OC)OC)OC2C(C(C(C(O2)CO)O)O)O 41514-64-1 1.0 fail
393 C(CC(C(=O)O)N)CC(=O)O 1118-90-7 1.0 fail
394 CC1CCC(C(C1)OC(=O)C(C)O)C(C)C 185915-25-7 1.0 39.0
395 C(C(C1C(C(C(=O)O1)O)O)O)O 1128-23-0 1.0 fail
396 CC1(C2CCC1(C(=O)C2)CS(=O)(=O)O)C 61380-66-3 1.0 fail
397 CSCCC(C(=O)NCC(=O)O)N 14486-03-4 1.0 fail
398 CC(C)C(C(=O)NC(CCSC)C(=O)O)N 14486-09-0 1.0 fail
399 C1=CC=C(C=C1)CC(C(=O)O)N 63-91-2 1.0 fail
400 CS(=O)CCC(C(=O)O)N 3226-65-1 1.0 fail
401 C1=CC(=CC=C1CC(C(=O)O)N)O 60-18-4 1.0 344.0
402 C(CCNC(=O)N)CC(C(=O)O)N 1190-49-4 1.0 fail
403 C(C1C(C(C(C(O1)OC(C(CO)O)C(C(CO)O)O)O)O)O)O 585-86-4 1.0 146.0
404 CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42 24219-97-4 1.0 fail
405 C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC3=NC=CC(=N3)C4=CN=CC=C4 726169-73-9 1.0 fail
406 C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2 140-28-3 2.0 fail
407 CN(C)CCOCCN(C)CCO 83016-70-0 2.0 fail
408 CCCCOP(=O)(C(=O)N(CC)CC)OCCCC 7439-69-2 2.0 fail
409 CCN(CC)C1CCCCC1 91-65-6 2.0 fail
410 CN(C)C(=O)C=C 2680-03-7 2.0 fail
411 CC1=CC=C(C=C1)N(C)C 99-97-8 2.0 fail
412 CCCCC(CC)CN1C(=O)C2C3CC(C2C1=O)C=C3 113-48-4 2.0 fail
413 C(CNCCO)N 111-41-1 2.0 fail
414 CC(C)(C)[Si](C)(C)N(C)C(=O)C(F)(F)F 77377-52-7 2.0 fail
415 CC(=C)C(=O)NCO 923-02-4 2.0 fail
416 CCCCN1C(=O)C2=CC=CC=C2C1=O 1515-72-6 2.0 fail
417 CCCCNCC 13360-63-9 2.0 fail
418 CN(C)N=O 62-75-9 2.0 fail
419 CC(C)(C)NC(=O)C=C 107-58-4 1.0 fail
420 C1=CC(=CC=C1CCNC(=O)C=CC2=CC=C(C=C2)O)O 36417-86-4 1.0 fail
421 CO[Si](CCCNCCN)(OC)OC 1760-24-3 1.0 fail
422 C1CC(=O)N(C1=O)Cl 128-09-6 1.0 150.0
423 C1CCC(CC1)NC=O 766-93-8 1.0 fail
424 CNC(CC(=O)O)C(=O)O 6384-92-5 1.0 fail
425 CCCCCCCCN(C)CCCCCCCC 4455-26-9 2.0 fail
426 CNCC#C 35161-71-8 2.0 fail
427 CCOC(=O)CNCC1=CC=CC=C1 6436-90-4 2.0 fail
428 C1=CC=C(C=C1)CCN=C(N)N=C(N)N 114-86-3 1.0 fail
429 C1=CC=C(C=C1)NCCO 122-98-5 2.0 fail
430 C1=CC=C(C=C1)NC2=CC=C(C=C2)N 101-54-2 1.0 fail
431 COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CNC3=C2C=C(C=C3)O)O 68573-23-9 1.0 fail
432 CN(C)C1=NC2=C(C(=O)N1)N=CN2C3C(C(C(O3)CO)O)O 2140-67-2 1.0 fail
433 C1C2C=CC1C3C2C(=O)OC3=O 826-62-0 1.0 fail
434 CC(=O)NCCCCC(C(=O)O)N 692-04-6 1.0 250.0
435 C1=CC=C(C=C1)OP(=S)(OC2=CC=CC=C2)OC3=CC=CC=C3 597-82-0 1.0 fail
436 CC(C1=CC=C(C=C1)O)C(=O)C2=C(C=C(C=C2)O)O 21255-69-6 1.0 fail
437 CCCCOC(=O)C(C)OC(=O)CCC 7492-70-8 2.0 fail
438 CC1=CC2=C(C3=C1OC(C=C3)(C)C)NC4=C2C=C(C=C4)OC 21087-98-9 1.0 fail
439 CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2 126-27-2 1.0 fail
440 CCCCCCC=CCCCCCCCC(=O)NCCO 94421-67-7 1.0 fail
441 C1C(C(C(C(O1)OC2COC(C(C2OS(=O)(=O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)O 37300-21-3 1.0 fail
442 CC1(C2CCC1(C(C2)OC=O)C)C 1200-67-5 2.0 fail
443 C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N 979-92-0 1.0 fail
444 CCC(C)CC(C)C=C(C)C1C(CCC(O1)C2=C(C(=CN(C2=O)C)C3=CC=C(C=C3)O)O)C 160047-56-3 1.0 fail
445 CC=C1CC(C(C(=O)OCC2=CCN3C2C(CC3)OC1=O)(C)O)C 130-01-8 1.0 236.0
446 CCCCCCCCCCCCCCCC(C(COP(=O)(O)O)N)O 19794-97-9 1.0 fail
447 CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC=C2)(F)F)O)O 209860-87-7 2.0 fail
448 CC1(C2CC3C1(C3C2)C)C 508-32-7 1.0 67.5
449 C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N 163521-12-8 1.0 fail
450 CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O 137234-62-9 1.0 fail
451 CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC 107753-78-6 1.0 139.0
452 C1CCC(CC1)N=C=NC2CCCCC2 538-75-0 2.0 fail
453 C1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2 102-07-8 1.0 fail
454 CN1CCCN(C1=O)C 7226-23-5 2.0 fail
455 CCCCCCCCCC(=O)N(C)C 14433-76-2 2.0 fail
456 CN(C)S(=O)(=O)Cl 13360-57-1 2.0 fail
457 C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=O)Cl 83-01-2 1.0 fail
458 C1C(CSS1)C(=O)O 2224-02-4 1.0 fail
459 CC(C)(C1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O 110726-28-8 1.0 fail
460 C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O 585-91-1 1.0 149.0
461 C1=CC(=CC=C1C=C(C#N)C(=O)O)O 28166-41-8 1.0 fail
462 CC(C)(C(=O)OC)O 2110-78-3 2.0 fail
463 C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C4=CC=CC=C4C=C3 604-59-1 1.0 fail
464 CC1=CCC2CC1C2(C)C 80-56-8 2.0 fail
465 CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(CCCC2(C)C)C)C)C 7235-40-7 1.0 fail
466 C(CC(=O)O)CN 56-12-2 1.0 203.0
467 C1CC(=O)SC1 1003-10-7 2.0 fail
468 CO[Si](CCCOCC1CO1)(OC)OC 2530-83-8 2.0 fail
469 CCCCSC 628-29-5 2.0 fail
470 CC(C(=NOC(=O)NC)C)SC 34681-10-2 2.0 37.0
471 CC(C(=NOC(=O)NC)C)S(=O)(=O)C 34681-23-7 1.0 87.0
472 CCCC(=O)CC(=O)OCC 3249-68-1 2.0 fail
473 CCCC(=O)OCC=C(C)CCC=C(C)C 2173-82-2 2.0 fail
474 CCCCOC(=O)CCC 109-21-7 2.0 fail
475 CCCCCCCCOC(=O)CCC 110-39-4 2.0 -55.6
476 CC(C)(C)C1=CC(=C(C=C1)OP(=O)(OC2=C(C=C(C=C2)C(C)(C)C)C(C)(C)C)OC3=C(C=C(C=C3)C(C)(C)C)C(C)(C)C)C(C)(C)C 95906-11-9 1.0 fail
477 CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC 94-28-0 1.0 fail
478 COCCOCCOCCOC 112-49-2 2.0 fail
479 C1=CC(=CC=C1C(=O)OCCCOC(=O)C2=CC=C(C=C2)N)N 57609-64-0 1.0 fail
480 B(C(C)CC)(C(C)CC)C(C)CC 1113-78-6 2.0 fail
481 CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC 630-04-6 1.0 68.0
482 CC(C)OP(OC(C)C)OC(C)C 116-17-6 2.0 fail
483 CC(C)[Si](C(C)C)(C(C)C)Cl 13154-24-0 2.0 fail
484 CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC 555-44-2 1.0 fail
485 C(C(CBr)(CBr)CBr)O 36483-57-5 1.0 fail
486 CC(C)(C)C=O 630-19-3 2.0 fail
487 CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC 555-43-1 1.0 fail
488 CCC12COP(OC1)OC2 824-11-3 1.0 fail
489 C1(=NC(=NC(=N1)Cl)Cl)Cl 108-77-0 1.0 146.0
490 CSCCCCN=C=S 4430-36-8 2.0 fail
491 C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)(C3=CC=CC=C3)Cl 639-58-7 1.0 fail
492 C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=CC=C3 519-73-3 1.0 fail
493 C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35 477-75-8 1.0 fail
494 CC(COC)OC(=O)C 108-65-6 2.0 -66.0
495 CCCSP(=O)(OCC)OC1=C(C=C(C=C1)Br)Cl 41198-08-7 2.0 fail
496 CCOCCOCCOC(=O)C=C 7328-17-8 2.0 fail
497 C=CC(=O)OCC1CCCO1 2399-48-6 2.0 fail
498 CCCCCCCCCCOC(=O)C=C 2156-96-9 2.0 fail
499 CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl 60207-90-1 2.0 fail
500 CC(=NO)C 127-06-0 1.0 61.0
501 CCC(=O)OCC1CCCO1 637-65-0 2.0 fail
502 CCCCCCOC(=O)CC 2445-76-3 2.0 -57.5
503 CCC(=O)OC 554-12-1 2.0 fail
504 CCCOCCC 111-43-3 2.0 -122.0
505 CCCCCCOCCO 112-25-4 2.0 -45.1
506 CCOC(=O)C=P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3 1099-45-2 1.0 fail
507 CCC(C(=O)O)C(=O)O 601-75-2 1.0 fail
508 CCOC(=O)C(=O)Cl 4755-77-5 2.0 fail
509 CCC1CCCCC1 1678-91-7 2.0 fail
510 CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C 91-53-2 2.0 fail
511 C[Si](C)(C=C)O[Si](C)(C)C=C 68083-19-2 2.0 fail
512 CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C 34256-82-1 2.0 10.6
513 CC(=O)CC(=O)OCC=C 1118-84-9 2.0 fail
514 CC(=O)NC1=NN=C(S1)S(=O)(=O)N 59-66-5 1.0 fail
515 CC(=O)OC1=C(C=C2C=CC(=O)OC2=C1)OC 56795-51-8 1.0 177.0
516 CC(=O)OC1CC2CCC1(C2(C)C)C 76-49-3 2.0 fail
517 CCCC=CCOC(=O)C 2497-18-9 2.0 fail
518 CC1=C(SC=N1)CCOC(=O)C 656-53-1 2.0 131.0
519 CC(=O)OC1=CC=CC=C1 122-79-2 2.0 -30.0
520 CC(=CCCC(=CCOC(=O)C)C)C 105-87-3 2.0 fail
521 C(C(=O)O)O 79-14-1 1.0 79.0
522 CCOCOCC 462-95-3 2.0 fail
523 CCN(CC)CCO 100-37-8 2.0 fail
524 C(CNCCN)N 111-40-0 2.0 fail
525 CCCCCCCCCCCCCCCCCCCCCCCCC 629-99-2 1.0 53.3
526 CCCCCCCCCCCCCCCCCCCC 112-95-8 1.0 fail
527 CCCCCCNCCCCCC 143-16-8 2.0 fail
528 CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C)F 2557-49-5 1.0 fail
529 C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O 22494-42-4 1.0 fail
530 CC1(CCCC2(C1=CC(=O)O2)C)C 15356-74-8 2.0 fail
531 C1CC(=O)OC2=CC=CC=C21 119-84-6 2.0 fail
532 C1=CC(=NC(=C1Cl)C(=O)O)Cl 1702-17-6 1.0 151.5
533 C1(=O)NC(=O)N(C(=O)N1Cl)Cl 2782-57-2 1.0 fail
534 CCOP(=O)(Cl)Cl 1498-51-7 2.0 fail
535 C=CCSSCC=C 2179-57-9 2.0 fail
536 C1C2C=CC1C=C2 121-46-0 2.0 fail
537 CSSSC 3658-80-8 2.0 -85.0
538 C[Se]C 593-79-3 2.0 -87.2
539 CC1=C(C(=CC=C1)O)C 1300-71-6 2.0 fail
540 C(C(=O)O)SSCC(=O)O 505-73-7 1.0 fail
541 C(C(C(CS)O)O)S 6892-68-8 1.0 fail
542 C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N 146-91-8 1.0 fail
543 C1=COC(=C1)CSSCC2=CC=CO2 4437-20-1 2.0 10.5
544 CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O 479-18-5 1.0 fail
545 CC(CCNC(=O)OCCOC(=O)C(=C)C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C 72869-86-4 2.0 fail
546 C1=CC=C(C=C1)C=CC(=O)C=CC2=CC=CC=C2 538-58-9 1.0 fail
547 C1=CC=C(C=C1)CSSCC2=CC=CC=C2 150-60-7 1.0 71.5
548 C1=CC=C(C=C1)S(=O)C2=CC=CC=C2 945-51-7 1.0 fail
549 C1=CC=C(C=C1)C(=O)C2=CC=CC=C2 119-61-9 1.0 fail
550 C(=O)(C(C(F)(F)F)(F)F)OC(=O)C(C(F)(F)F)(F)F 356-42-3 2.0 fail
551 CC1=CC(=C(C(=C1C)C)C)C 700-12-9 1.0 fail
552 CCCCON=O 544-16-1 2.0 fail
553 CC(C)(C)ON=O 540-80-7 2.0 fail
554 CCCCCCCCCC1=CC=C(C=C1)OP(OC2=CC=C(C=C2)CCCCCCCCC)OC3=CC=C(C=C3)CCCCCCCCC 3050-88-2 1.0 fail
555 CCC=CCC=CCC=CCCCCCCCC(=O)OC 301-00-8 2.0 fail
556 CCCCC(C)C(C(CC(C)CC(CCCCC(CC(C(C)N)O)O)O)OC(=O)CC(CC(=O)O)C(=O)O)OC(=O)CC(CC(=O)O)C(=O)O 116355-83-0 1.0 fail
557 CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC 55-38-9 2.0 fail
558 CCCCC(CC)COC(=O)C1=CC(=C(C=C1)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC 3319-31-1 2.0 -46.0
559 CCC(C)(C#N)N=NC(C)(CC)C#N 13472-08-7 1.0 fail
560 CC(C)OC(=O)N=NC(=O)OC(C)C 2446-83-5 2.0 fail
561 CC1(C=CC2=C(C=CC(=C2O1)C3=CC4=C(C=C(C=C4)O)OC3)O)C 60008-03-9 1.0 fail
562 CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C 2312-35-8 1.0 fail
563 CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC=O)C)C 116-31-4 1.0 63.0
564 C1(C(C(C(C(C1(F)F)(F)F)(F)F)(C(F)(F)F)F)(F)F)(C(F)(F)F)F 335-27-3 2.0 fail
565 C(C(C(C(F)(F)I)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F 355-43-1 2.0 fail
566 CCCCCC=CCC=CCCCCCCCCCC(=O)O 5598-38-9 1.0 fail
567 C1CCC2C(C1)CCC(=O)O2 4430-31-3 2.0 fail
568 C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C 556-67-2 2.0 17.5
569 C1=CC(=CC=C1C(C2=CC=C(C=C2)O)(C(F)(F)F)C(F)(F)F)O 1478-61-1 1.0 fail
570 C(C(C(=O)O)S)(C(=O)O)S 304-55-2 1.0 193.0
571 CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C 2464-18-8 1.0 fail
572 CN1CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC 1699-51-0 1.0 89.0
573 CCCCCCCCCCCC1=CC=CC=C1 6742-54-7 1.0 fail
574 CCCCCCCCCCC(=O)O 112-37-8 1.0 fail
575 CCCCCCCCCCCC 112-40-3 2.0 fail
576 CCCCCCCCCCCCC1=CC=CC=C1 25265-78-5 2.0 fail
577 CCCCCCCCCCCCO 112-53-8 2.0 fail
578 CCCCCCCCCCCCCCC(=O)O 1002-84-2 1.0 52.3
579 C(CCCCCCCCC(=O)O)CCCCCCCC(=O)O 871-70-5 1.0 fail
580 CCCCCCCCCCCCCC(=O)O 544-63-8 1.0 fail
581 CCCCCCCCCCCCCC(=O)OCC 124-06-1 2.0 12.3
582 CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O 81-81-2 1.0 fail
583 C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)O 90-46-0 1.0 fail
584 C(CC(=O)O)C(C(=O)O)NC(=O)N 1188-38-1 1.0 fail
585 COC1=CC=C(C=C1)C(CNC(=O)C=CC2=CC=CC=C2)O 456-12-2 1.0 176.0
586 COC(OC)OC 149-73-5 2.0 fail
587 CC(C)NC1=NC(=NC(=N1)N)Cl 6190-65-4 1.0 136.0
588 CC1(CC(CC(N1C)(C)C)OC(=O)CCCCCCCCC(=O)OC2CC(N(C(C2)(C)C)C)(C)C)C 41556-26-7 1.0 fail
589 CCCCC(CC)COP(=O)(OCC(CC)CCCC)OC1=CC=CC=C1 16368-97-1 2.0 fail
590 C1=CC=C(C=C1)P(CP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4 2071-20-7 1.0 fail
591 C(CCCNCCCCCCN)CCN 143-23-7 1.0 fail
592 CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC 56706-10-6 1.0 fail
593 C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O 552-94-3 1.0 147.0
594 CC=CCC=C 7319-00-8 2.0 fail
595 C(C(=C(CO)Br)Br)O 21285-46-1 1.0 fail
596 C1CCC(C(C1)O)O 1460-57-7 1.0 fail
597 C1=CC=C2C(=C1)C=C3C=CC=CC3=N2 260-94-6 1.0 fail
598 C1=CNC=CC1=O 108-96-3 1.0 fail
599 C1=CN=CC=N1 290-37-9 1.0 55.0
600 C1=CC=C2C(=C1)C=NN2 271-44-3 1.0 fail
601 CC1=NC=CC2=C1NC3=C2C=CC(=C3)OC 442-51-3 1.0 fail
602 C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)NC(=O)C3=C(N=CC=C3)Cl 188425-85-6 1.0 fail
603 C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3S2 492-22-8 1.0 fail
604 C1=CSC=C1CC(=O)O 6964-21-2 1.0 fail
605 COCCOCCOCCOCCO 23783-42-8 2.0 -39.0
606 COC1=C(C=CC(=C1)CCC(=O)CC(=O)CCC2=CC(=C(C=C2)O)OC)O 36062-04-1 1.0 96.0
607 CN(C)CN(C)C 51-80-9 2.0 fail
608 CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCCN(CC)CC 85-79-0 1.0 100.0
609 CCCCCCCCC#N 2243-27-8 2.0 fail
610 CCCCCCCCC(OC)OC 18824-63-0 2.0 fail
611 CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O 114977-28-5 1.0 232.0
612 CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O 481-74-3 1.0 fail
613 CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC#N)SC1)C(=O)O 10206-21-0 1.0 fail
614 CC1=CC(=O)C(=CN1)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O 70797-11-4 1.0 fail
615 CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl 82-95-1 2.0 fail
616 C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O 119-53-9 1.0 fail
617 CC1=CC=C(C=C1)C 106-42-3 2.0 fail
618 CC(C)(C)C1=CC=C(C=C1)CC(=O)OC 3549-23-3 2.0 fail
619 CC(C)C1=CC=C(C=C1)O 99-89-8 1.0 62.3
620 C1=CC(=CC=C1C(=O)O)F 456-22-4 1.0 fail
621 C1=CC(=CC=C1C#CC(=O)O)Cl 3240-10-6 1.0 192.5
622 CC(=O)C1=CC=C(C=C1)Cl 99-91-2 2.0 20.5
623 COC1=CC=C(C=C1)C(=O)O 100-09-4 1.0 185.0
624 C1=CC=C(C=C1)NC2=CC=C(C=C2)O 122-37-2 1.0 73.0
625 CC1(C2CCC(C2)(C1O)C)C 1632-73-1 2.0 fail
626 CCCCCCCOC(=O)C1=CC=C(C=C1)O 1085-12-7 1.0 50.0
627 CCOC(=O)C=CC=CC 2396-84-1 2.0 fail
628 COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC 478-01-3 1.0 134.0
629 C1=CC(=C(C=C1CC(C(=O)O)N)O)O 59-92-7 1.0 285.0
630 CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O 100986-85-4 1.0 fail
631 CC(C)CCCCCOC(=O)CS 25103-09-7 2.0 fail
632 CCCCCC(=O)OCC=C 123-68-2 2.0 fail
633 CCCCCC(=O)OCC1=CC=CC=C1 6938-45-0 2.0 fail
634 C1=CC(=CC=C1C(CC(=O)O)CN)Cl 1134-47-0 1.0 fail
635 C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4 61869-08-7 1.0 fail
636 CCCCCC#CC(=O)OC 111-12-6 2.0 fail
637 CCCCCCC(=O)OCCC 7778-87-2 2.0 -63.5
638 CCCCCCC(=O)OCC(C)C 7779-80-8 2.0 fail
639 CC(C)COC=C 109-53-5 2.0 fail
640 CC(C)C(=O)O 79-31-2 2.0 fail
641 CC(C)C(=O)OCCC1=CC=CC=C1 103-48-0 2.0 fail
642 CCC=CCCOC(=O)C(C)C 41519-23-7 2.0 fail
643 CC(C)C1=CC=CC=C1 98-82-8 2.0 fail
644 CC1=CC(=O)CC(C1)(C)C 78-59-1 2.0 fail
645 CC(=CCC1=C2C(=C(C3=C1OC4=C(C3=O)C(OC5=CC(=C(C=C54)O)O)C=C(C)C)O)C=CC(O2)(C)C)C 36545-53-6 1.0 fail
646 CC(C)CCN 107-85-7 2.0 -60.0
647 CC(C)CC=O 590-86-3 2.0 fail
648 CCO[Si](CCCN=C=O)(OCC)OCC 24801-88-5 2.0 fail
649 CCN=C=O 109-90-0 2.0 fail
650 CCN=C=S 542-85-8 2.0 fail
651 CN=C=S 556-61-6 2.0 fail
652 CC(C)CCCCCOP(=O)(O)O 12645-53-3 2.0 fail
653 CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O 547-81-9 1.0 fail
654 CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C 99614-02-5 1.0 231.5
655 C(CC(=O)Cl)CC(=O)Cl 2873-74-7 2.0 fail
656 C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl 35554-44-0 1.0 52.7
657 CC(C)(C)CO 75-84-3 1.0 53.0
658 C1C=CCNC1C2=CN=CC=C2 581-49-7 2.0 fail
