id,smiles,Br–Br,C–Br,Br–C,C–C,C–Cl,Cl–C,C–F,F–C,C–N,N–C,C–O,O–C,C–P,P–C,C–S,S–C,Cl–Br,Br–Cl,Cl–Cl,F–Br,Br–F,F–Cl,Cl–F,F–F,F–P,P–F,F–S,S–F,H–Br,Br–H,H–C,C–H,H–Cl,Cl–H,H–F,F–H,H–H,H–N,N–H,H–O,O–H,H–P,P–H,H–S,S–H,N–Br,Br–N,N–Cl,Cl–N,N–F,F–N,N–N,N–O,O–N,N–P,P–N,N–S,S–N,O–Br,Br–O,O–Cl,Cl–O,O–F,F–O,O–O,O–P,P–O,O–S,S–O,P–Br,Br–P,P–Cl,Cl–P,P–P,P–S,S–P,S–Br,Br–S,S–Cl,Cl–S,S–S
2200262,COC(=O)Cn1cc(C=O)cc1C(=O)OC,0.000,0.000,0.000,3.500,0.000,0.000,0.000,0.000,0.714,7.000,1.286,4.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.333,2.750,0.000,0.000,0.000,0.000,1.107,0.235,3.000,1.889,4.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200017,Cc1cc(C(C)(C)C)[nH]n1,0.000,0.000,0.000,4.378,0.000,0.000,0.000,0.000,1.278,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.557,6.096,0.000,0.000,0.000,0.000,2.332,0.397,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200205,C[C@]12CCC=C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.000,0.000,0.000,8.333,0.000,0.000,0.000,0.000,0.000,0.000,0.263,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.597,8.365,0.000,0.000,0.000,0.000,2.828,0.000,0.000,0.085,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200263,Cn1c(=O)c2c(CC#N)cc(-c3ccc(Br)cc3)nc2n(C)c1=O,0.000,0.192,4.000,5.556,0.000,0.000,0.000,0.000,1.300,5.000,0.600,3.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.172,2.000,3.469,2.559,0.000,0.000,0.000,0.000,1.773,0.694,2.500,0.556,3.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.800,1.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200281,[NH3+][C@@H](CSCc1ccccc1)C(=O)[O-],0.000,0.000,0.000,3.667,0.000,0.000,0.000,0.000,0.545,3.000,1.182,3.800,0.000,0.000,0.800,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.484,4.633,0.000,0.000,0.000,0.000,2.016,0.474,5.667,0.700,4.143,0.000,0.000,0.600,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,2.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.250,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200295,SCCCCCCCCCCCCS,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,10.000,0.000,0.000,0.000,0.000,2.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200133,COc1ccc(C(=O)C(C)CO)c(O)c1OC,0.000,0.000,0.000,4.935,0.000,0.000,0.000,0.000,0.000,0.000,1.787,4.263,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.358,4.478,0.000,0.000,0.000,0.000,2.134,0.000,0.000,1.236,3.957,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200289,CC(=O)/C=C1\NC(=O)c2ccccc21,0.000,0.000,0.000,5.545,0.000,0.000,0.000,0.000,0.543,6.000,0.660,3.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.322,2.909,0.000,0.000,0.000,0.000,1.432,0.081,1.000,0.548,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,1.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200271,CN(C)P(=O)(Oc1ccc([N+](=O)[O-])cc1)Oc1ccc([N+](=O)[O-])cc1,0.000,0.000,0.000,4.548,0.000,0.000,0.000,0.000,0.591,2.643,1.576,3.033,0.362,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.597,2.479,0.000,0.000,0.000,0.000,1.370,0.676,3.471,1.221,2.283,0.119,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.357,1.000,0.357,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.469,0.433,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200236,Clc1cccc(-c2nc3ccccc3n2CC23C4C5C6C2[Fe]56432789C3C2C7C8C39)c1,0.000,0.000,0.000,5.925,0.121,3.000,0.000,0.000,0.564,7.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.373,2.771,0.105,2.000,0.000,0.000,0.550,0.082,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2108966,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)OCCN6CCOCC6)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0.000,0.000,0.000,8.303,0.000,0.000,0.000,0.000,0.168,6.000,0.729,5.217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.062,8.097,0.000,0.000,0.000,0.000,3.166,0.161,9.000,0.499,5.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.822,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200317,[O-][N+]1=C(c2ccccc2)c2ccccc2-c2ccccc2C1,0.000,0.000,0.000,6.874,0.000,0.000,0.000,0.000,0.366,8.000,0.183,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.324,3.274,0.000,0.000,0.000,0.000,1.340,0.095,2.000,0.293,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200299,COc1cc2c(c(OC)c1OC)C(=O)[C@@]1(OC)C=C[C@@H]2N(c2ccccc2)O1.COc1cc2c(c(OC)c1OC)C(=O)[C@]1(OC)C=C[C@H]2N(c2ccccc2)O1,0.000,0.000,0.000,6.378,0.000,0.000,0.000,0.000,0.390,9.000,1.736,6.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.701,2.746,0.000,0.000,0.000,0.000,2.000,0.136,3.000,1.052,3.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200326,Cc1n[nH]c(=S)n1/N=C/c1ccc(N(C)CCO)cc1,0.000,0.000,0.000,4.565,0.000,0.000,0.000,0.000,1.500,4.440,0.115,2.000,0.000,0.000,0.134,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.907,3.628,0.000,0.000,0.000,0.000,2.098,0.955,3.172,0.304,6.000,0.000,0.000,0.146,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.600,0.320,2.000,0.000,0.000,0.520,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200302,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,0.000,0.000,0.000,5.583,0.000,0.000,0.000,0.000,0.808,8.600,0.814,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.137,5.669,0.000,0.000,0.000,0.000,2.591,0.403,5.826,0.573,3.588,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.400,1.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.967,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200344,O=C(O)c1cccc2c1nnn2Cc1ccccc1,0.000,0.000,0.000,5.489,0.000,0.000,0.000,0.000,1.093,4.857,0.559,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.302,2.437,0.000,0.000,0.000,0.000,1.509,0.584,2.375,0.337,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.571,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200415,O=C1C(O)=C(c2ccccc2)C(=O)C(O)=C1c1ccccc1,0.000,0.000,0.000,6.571,0.000,0.000,0.000,0.000,0.000,0.000,1.259,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.212,2.239,0.000,0.000,0.000,0.000,1.128,0.000,0.000,1.182,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200434,CC(=O)N1C(=O)[C@@]2(O[C@@]3(c4ccccc4)Oc4ccccc4[C@H]32)c2ccccc21.CC(=O)N1C(=O)[C@]2(O[C@]3(c4ccccc4)Oc4ccccc4[C@@H]32)c2ccccc21,0.000,0.000,0.000,6.739,0.000,0.000,0.000,0.000,0.326,7.000,1.312,7.714,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.658,2.438,0.000,0.000,0.000,0.000,1.500,0.095,1.000,1.071,2.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200182,CC1(C)CC(=O)C=C(Nc2cc(-c3ccccc3)[nH]n2)C1,0.000,0.000,0.000,5.985,0.000,0.000,0.000,0.000,0.780,4.412,0.178,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.601,4.986,0.000,0.000,0.000,0.000,1.880,0.529,3.338,0.226,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.316,0.684,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200358,O.O=C1OC(C[NH+]2CCOCC2)CN1/N=C/c1ccc(F)cc1.[Cl-],0.000,0.000,0.000,4.424,0.000,0.000,0.176,3.000,1.059,5.100,0.735,2.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.535,5.200,0.290,4.000,0.110,3.000,2.564,0.785,5.500,0.734,3.273,0.000,0.000,0.000,0.000,0.000,0.000,0.444,1.000,0.000,0.000,0.600,1.300,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,1.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200450,COC1(OC)C(=O)C2=C(C(=O)c3ccccc3C2=O)c2cc(Br)ccc21,0.000,0.208,3.000,6.400,0.000,0.000,0.000,0.000,0.000,0.000,1.480,5.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,2.000,2.892,2.241,0.000,0.000,0.000,0.000,1.680,0.000,0.000,1.051,2.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,1.000,0.000,0.000,0.000,0.000,1.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200447,O=C(c1ccccc1C(=O)n1nnc2ccccc21)n1nnc2ccccc21,0.000,0.000,0.000,5.614,0.000,0.000,0.000,0.000,1.608,5.077,0.646,6.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.195,2.049,0.000,0.000,0.000,0.000,1.539,0.138,0.342,0.234,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.303,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200460,CCOC(=O)/C(C(C)=O)=C(O)\C=C\c1ccccc1,0.000,0.000,0.000,5.054,0.000,0.000,0.000,0.000,0.000,0.000,1.349,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.481,3.490,0.000,0.000,0.000,0.000,1.795,0.000,0.000,0.970,4.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200451,O=C1N(c2ccccc2)C(=O)[C@@]2(Cl)C(c3ccccc3)(c3ccccc3)C[C@@]12Cl.O=C1N(c2ccccc2)C(=O)[C@]2(Cl)C(c3ccccc3)(c3ccccc3)C[C@]12Cl,0.000,0.000,0.000,7.283,0.462,5.500,0.000,0.000,0.417,9.000,0.400,4.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.246,2.902,0.172,1.500,0.000,0.000,1.882,0.141,2.000,0.047,0.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200473,Cc1ccc(C(=O)c2cnc3ccccc3n2)cc1,0.000,0.000,0.000,5.722,0.000,0.000,0.000,0.000,0.952,6.000,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.500,2.655,0.000,0.000,0.000,0.000,1.282,0.333,2.000,0.417,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200478,O=C1O[C@@H]2[C@@H](I)[C@@H]3C[C@H]1[C@H]2O3.O=C1O[C@H]2[C@H](I)[C@H]3C[C@@H]1[C@@H]2O3,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,2.077,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.733,3.714,0.000,0.000,0.000,0.000,1.609,0.000,0.000,1.235,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200516,N#Cc1c(F)cccc1I,0.000,0.000,0.000,5.211,0.000,0.000,0.714,4.667,0.381,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,1.167,0.000,0.000,0.471,2.000,1.529,0.308,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200514,CC(C)(Br)S(=O)(=O)c1ccccc1,0.000,0.700,5.000,4.429,0.000,0.000,0.000,0.000,0.000,0.000,1.111,5.000,0.000,0.000,0.739,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.327,4.000,2.812,3.391,0.000,0.000,0.000,0.000,1.739,0.000,0.000,0.439,2.000,0.000,0.000,0.585,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000
2200519,COc1cc[n+]([O-])cc1.O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,0.000,0.000,0.000,4.500,0.000,0.000,0.000,0.000,1.000,4.000,1.786,2.857,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.733,2.353,0.000,0.000,0.000,0.000,1.526,0.588,2.000,2.053,3.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200530,Cc1ccc2oc(-c3ccccc3)cc(=O)c2c1,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.200,2.643,0.000,0.000,0.000,0.000,1.619,0.000,0.000,0.364,2.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200537,O=C(O)[C@@H]1C[C@@H]2C[C@H]1[C@@H](O)C2.O=C(O)[C@H]1C[C@H]2C[C@@H]1[C@H](O)C2,0.000,0.000,0.000,6.214,0.000,0.000,0.000,0.000,0.000,0.000,1.357,3.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.188,6.167,0.000,0.000,0.000,0.000,1.700,0.000,0.000,0.972,4.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200467,CC1(C)O[C@@H]2CO[C@]3(COC(C)(C)O3)C(=O)[C@@H]2O1,0.000,0.000,0.000,4.656,0.000,0.000,0.000,0.000,0.000,0.000,3.024,6.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.957,4.606,0.000,0.000,0.000,0.000,1.813,0.000,0.000,1.667,5.507,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.696,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200543,CCOC(=O)/C=C1\[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H]1COC(C)(C)O1,0.000,0.000,0.000,4.810,0.000,0.000,0.000,0.000,0.000,0.000,2.652,5.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.980,4.515,0.000,0.000,0.000,0.000,2.101,0.000,0.000,1.484,4.889,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200463,N#CCC[P](CCC#N)(CCC#N)[Pd](Cl)(Cl)[P](CCC#N)(CCC#N)CCC#N,0.000,0.000,0.000,2.658,0.171,2.000,0.000,0.000,0.740,2.346,0.000,0.000,0.716,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.339,4.556,0.351,4.000,0.000,0.000,1.850,0.270,0.781,0.000,0.000,0.796,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2200327,COC(=O)/C=C(\C(=O)OC)[C@@H]1CC[C@@]2(C)C(=C1C)CC[C@@]1(C(=O)OC)C(=O)C(C)=CC[C@@H]12,0.000,0.000,0.000,7.261,0.000,0.000,0.000,0.000,0.000,0.000,1.366,5.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.145,5.326,0.000,0.000,0.000,0.000,2.617,0.000,0.000,0.877,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
